DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
SMR07-230-PRINCIPAL GSSS DINGER KINNER,0075-MISCELLANEOUS GENERAL SERVICES,0075-00-800-02-SALE OF OLD STORES & MATERIAL,21/06/2018,"[H0075000001] HIMGRN:B18F128621, PRINCIPAL GSSS DINGER KINNER SALE OF OLD STORES AND MATERIAL -",1,276
SMR07-230-PRINCIPAL GSSS DINGER KINNER,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,24/10/2017,"[L0202000001] HIMGRN:B17J108410, PRINCIPAL G S S S DINGER-KINNER TUITION AND OTHER FEES -",1,505
SMR07-230-PRINCIPAL GSSS DINGER KINNER,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,23/03/2018,"[E0202000005] HIMGRN:B18C108525, PRINCIPAL GSSS DINGER-KINNER TUITION AND OTHER FEES -",1,360
SMR07-230-PRINCIPAL GSSS DINGER KINNER,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,29/05/2018,"[G0202000011] HIMGRN:B18E145641, PRINCIPAL GSSS DINGER-KINNER TUITION AND OTHER FEES -",1,535
SMR07-230-PRINCIPAL GSSS DINGER KINNER,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,21/08/2018,"[J0202000007] HIMGRN:b18h115706, PRINCIPAL GSSS DINGER KINNER TUITION AND OTHER FEES -",1,230
SMR07-230-PRINCIPAL GSSS DINGER KINNER,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-600-01-RECOVERIES OF OVER PAYMENT,30/12/2017,"[N0202000009] HIMGRN:B17L134118, RAMESH DUTT OT RECOVERIES OF OVER PAYMENT -",1,9853
