DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
KNG01-283-PRINCIPAL GSSS PADDAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/05/2017,"[G0202000022] HIMGRN:B17E103779, PRINCIPAL GSSS PADDAR TUITION AND OTHER FEES -Admission Fee, Re- Admission Fee and others",1,1035
KNG01-283-PRINCIPAL GSSS PADDAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/05/2017,"[G0202000055] HIMGRN:B17E136734, PRINCIPAL GSSS PADDAR TUITION AND OTHER FEES -Admission fee, Re-admission and other",1,505
KNG01-283-PRINCIPAL GSSS PADDAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,24/08/2017,"[J0202000023] HIMGRN:B17H121796, PRINCIPAL GSSS PADDAR TUITION AND OTHER FEES -tuition fee and others",1,675
KNG01-283-PRINCIPAL GSSS PADDAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/10/2017,"[L0202000017] HIMGRN:B17J129817, PRINCIPAL GSSS PADDAR TUITION AND OTHER FEES -Tuition Fee and Other",1,675
KNG01-283-PRINCIPAL GSSS PADDAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,23/02/2018,"[D0202000008] HIMGRN:B18B100608, PRINCIPAL GSSS PADDAR TUITION AND OTHER FEES -Tution fees",1,675
KNG01-283-PRINCIPAL GSSS PADDAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/05/2018,"[G0202000037] HIMGRN:B18E139748, PRINCIPAL GSSS PADDAR TUITION AND OTHER FEES -tuition and other fees",1,1860
KNG01-283-PRINCIPAL GSSS PADDAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,21/06/2018,"[H0202000026] HIMGRN:B18F128321, PRINCIPAL TUITION AND OTHER FEES -",1,65
KNG01-283-PRINCIPAL GSSS PADDAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-600-01-RECOVERIES OF OVER PAYMENT,31/05/2017,"[G0202000047] HIMGRN:B17E138147, PRINCIPAL GSSS PADDER RECOVERIES OF OVER PAYMENT -Sh. Harish Chander TGT(A)",1,180
