DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,29/04/2017,"[F0041000011] HIMGRN:b17d128949, SHO PS UDAIPUR PENALTY -panalty _ chalan fee under motor veh act",1,7800
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,31/05/2017,"[G0041000016] HIMGRN:B17E127769, SHO PS UDAIPUR PENALTY -penality",1,17100
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,30/06/2017,"[H0041000010] HIMGRN:B17F106205, SHO PS UDAIPUR PENALTY -penalty",1,23100
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,31/07/2017,"[I0041000010] HIMGRN:B17G107509, SHO PS UDAIPUR PENALTY -",1,16100
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,31/07/2017,"[I0041000011] HIMGRN:B17G125161, SHO PS UDAIPUR PENALTY -",1,16000
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,24/08/2017,"[J0041000012] HIMGRN:B17H110530, SHO POLICE STATION UDAIPUR PENALTY -penalty",1,27600
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,30/08/2017,"[J0041000034] HIMGRN:B17H137526, SHO UDAIPUR PENALTY -penalty",1,21900
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,29/09/2017,"[K0041000015] HIMGRN:B17I124347, ASI/SHO YASHPAL PENALTY -Penalty",1,10900
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,31/10/2017,"[L0041000004] HIMGRN:B17J116806, SHO UDAIPUR PENALTY -Penulty",1,17400
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,30/11/2017,"[M0041000010] HIMGRN:B17K102599, SHO PS UDAIPUR PENALTY -Penulty",1,15800
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,30/11/2017,"[M0041000054] HIMGRN:B17K131558, ASI/SHO SANDEEP KUMAR PENALTY -Penulty",1,20300
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,10/01/2018,"[C0041000001] HIMGRN:B18A101432, SHO RAM KRISHAN PENALTY -Penulty",1,3900
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,22/03/2018,"[E0041000003] HIMGRN:B18C130991, SHO UDAIPUR PENALTY -PENALTY",1,7200
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,29/05/2018,"[G0041000001] HIMGRN:B18E104431, SHO UDAIPUR PENALTY -penalty",1,6500
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,30/06/2018,"[H0041000001] HIMGRN:B18F108637, SHO UDAIPUR PENALTY -Penalty",1,16100
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,30/06/2018,"[H0041000031] HIMGRN:B18F131895, SHO UDAIPUR PENALTY -Penalty",1,10700
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,31/07/2018,"[I0041000018] HIMGRN:B18G128572, SHO PS UDAIPUR PENALTY -penalty",1,12000
LHL01-510-SUPERINTENDENT OF POLICE,0041-TAXES ON VEHICLES,0041-00-101-04-PENALTY,31/08/2018,"[J0041000015] HIMGRN:B18H118136, SHO PS UDAIPUR PENALTY -PENALTY",1,23400
LHL01-510-SUPERINTENDENT OF POLICE,0055-POLICE,0055-00-800-01-OTHER RECEIPTS,29/05/2018,"[G0055000001] HIMGRN:B18E109152, SHO UDAIPUR OTHER RECEIPTS -SALE OF FOREST GARLIC",1,1434375
LHL01-510-SUPERINTENDENT OF POLICE,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",31/07/2017,"[I0853000001] HIMGRN:B17G125203, SHO IDAIPUR RECEIPTS FROM MINERAL CONCESSION,FEE ETC -",1,28200
LHL01-510-SUPERINTENDENT OF POLICE,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",24/08/2017,"[J0853000001] HIMGRN:B17H110554, SHO PS UDAIPUR RECEIPTS FROM MINERAL CONCESSION,FEE ETC -penalty",1,14100
LHL01-510-SUPERINTENDENT OF POLICE,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",31/10/2017,"[L0853000001] HIMGRN:B17J116984, SHO UDAIPUR RECEIPTS FROM MINERAL CONCESSION,FEE ETC -Penulty",1,4700
LHL01-510-SUPERINTENDENT OF POLICE,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",30/11/2017,"[M0853000001] HIMGRN:B17K102586, SHO PS UDAIPUR RECEIPTS FROM MINERAL CONCESSION,FEE ETC -Penulty",1,7200
LHL01-510-SUPERINTENDENT OF POLICE,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",30/11/2017,"[M0853000002] HIMGRN:B17K131600, ASI/SHO RECEIPTS FROM MINERAL CONCESSION,FEE ETC -Penulty",1,7200
LHL01-510-SUPERINTENDENT OF POLICE,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",31/03/2018,"[E0853000001] HIMGRN:B18C152296, SHO UDAIPUR RECEIPTS FROM MINERAL CONCESSION,FEE ETC -receipt from mineral concession, fee etc",1,4700
LHL01-510-SUPERINTENDENT OF POLICE,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",29/05/2018,"[G0853000001] HIMGRN:B18E104347, SHO UDAIPUR RECEIPTS FROM MINERAL CONCESSION,FEE ETC -RECEIPTS FROM MINERAL CONCES",1,9400
LHL01-510-SUPERINTENDENT OF POLICE,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",30/06/2018,"[H0853000001] HIMGRN:B18F108819, SHO UDAIPUR RECEIPTS FROM MINERAL CONCESSION,FEE ETC -Penalty",1,4700
LHL01-510-SUPERINTENDENT OF POLICE,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",30/06/2018,"[H0853000002] HIMGRN:B18F108770, SHO UDAIPUR RECEIPTS FROM MINERAL CONCESSION,FEE ETC -Penalty",1,4700
LHL01-510-SUPERINTENDENT OF POLICE,0853-NON-FERROUS MINING & METALLURGICAL INDUSTRIES,"0853-00-102-01-RECEIPTS FROM MINERAL CONCESSION,FEE ETC",31/08/2018,"[J0853000001] HIMGRN:B18H122381, SHO PS UDAIPUR RECEIPTS FROM MINERAL CONCESSION,FEE ETC -",1,4700
